Passenger_ID,Estimated_Travel_Budget_USD,Budget_Category,Income_Level,Age,Travel_Purpose
P8964,,Luxury,Medium,22,Emergency
P8965,3100.0,Standard,Medium,47,Family
P8966,3500.0,Luxury,Medium,79,Business
P8967,8000.0,Luxury,High,52,Business
P8968,4100.0,Luxury,Medium,25,Family
P8969,1300.0,Budget,Low,27,Family
P8970,,Luxury,High,73,Emergency
P8971,2000.0,Standard,Medium,74,Leisure
P8972,5500.0,Luxury,High,48,Family
P8973,,Luxury,Medium,50,Emergency
P8974,2000.0,Standard,Medium,63,Leisure
P8975,1440.0,Budget,Low,18,Leisure
P8976,5500.0,Luxury,High,30,Family
P8977,5500.0,Luxury,High,24,Family
P8978,,Luxury,High,60,Emergency
P8979,3500.0,Luxury,Medium,68,Business
P8980,2500.0,Standard,Medium,47,Family
P8981,2000.0,Standard,Medium,59,Leisure
P8982,2000.0,Standard,Medium,32,Leisure
P8983,2000.0,Standard,Medium,78,Leisure
P8984,2540.0,Standard,Low,49,Business
P8985,2500.0,Standard,Medium,56,Family
P8986,5000.0,Luxury,Medium,22,Leisure
P8987,5500.0,Luxury,Medium,61,Family
P8988,4100.0,Luxury,Medium,70,Business
P8989,9500.0,Luxury,High,57,Family
P8990,3100.0,Standard,Medium,60,Family
P8991,13000.0,Luxury,High,59,Family
P8992,2300.0,Standard,Low,62,Business
P8993,3600.0,Luxury,Medium,66,Leisure
P8994,8000.0,Luxury,High,48,Business
P8995,1440.0,Budget,Low,28,Leisure
P8996,1300.0,Budget,Low,37,Family
P8997,1300.0,Budget,Low,41,Family
P8998,3500.0,Luxury,Medium,77,Business
P8999,2000.0,Standard,Medium,53,Leisure
P9000,,Luxury,Medium,43,Emergency
P9001,2600.0,Standard,Medium,50,Leisure
P9002,1300.0,Budget,Low,36,Family
P9003,,Luxury,Low,42,Emergency
P9004,3600.0,Luxury,Medium,69,Leisure
P9005,,Luxury,High,47,Emergency
P9006,,Luxury,Medium,53,Emergency
P9007,2540.0,Standard,Low,67,Business
P9008,1040.0,Budget,Low,73,Leisure
P9009,,Luxury,Low,65,Emergency
P9010,,Luxury,Low,41,Emergency
P9011,2540.0,Standard,Low,74,Business
P9012,2500.0,Standard,Medium,63,Family
P9013,3500.0,Luxury,Medium,66,Business
P9014,2600.0,Standard,Medium,53,Leisure
P9015,,Luxury,Low,70,Emergency
P9016,,Luxury,Low,37,Emergency
P9017,5500.0,Luxury,High,78,Family
P9018,,Luxury,Low,22,Emergency
P9019,2500.0,Standard,Medium,45,Family
P9020,1540.0,Standard,Low,37,Family
P9021,2600.0,Standard,Medium,43,Leisure
P9022,6500.0,Luxury,Medium,79,Business
P9023,10500.0,Luxury,High,67,Business
P9024,2540.0,Standard,Low,21,Business
P9025,2300.0,Standard,Low,27,Business
P9026,3100.0,Standard,Medium,27,Family
P9027,3600.0,Luxury,Medium,24,Leisure
P9028,5100.0,Luxury,Medium,61,Business
P9029,,Luxury,Medium,51,Emergency
P9030,9500.0,Luxury,High,33,Family
P9031,1940.0,Standard,Low,27,Family
P9032,9500.0,Luxury,High,63,Family
P9033,,Luxury,Medium,30,Emergency
P9034,5500.0,Luxury,High,42,Family
P9035,4100.0,Luxury,Medium,37,Business
P9036,1040.0,Budget,Low,31,Leisure
P9037,6500.0,Luxury,High,61,Business
P9038,3600.0,Luxury,Medium,71,Leisure
P9039,2500.0,Standard,Medium,77,Family
P9040,5000.0,Luxury,High,46,Leisure
P9041,,Luxury,High,47,Emergency
P9042,,Luxury,Low,62,Emergency
P9043,2300.0,Standard,Low,19,Business
P9044,5100.0,Luxury,Medium,78,Business
P9045,5500.0,Luxury,High,73,Family
P9046,2600.0,Standard,Medium,54,Leisure
P9047,5500.0,Luxury,Medium,66,Family
P9048,4100.0,Luxury,Medium,73,Business
P9049,2000.0,Standard,Medium,79,Leisure
P9050,2300.0,Standard,Low,68,Business
P9051,4100.0,Luxury,Medium,79,Business
P9052,1300.0,Budget,Low,68,Family
P9053,3500.0,Luxury,Medium,30,Business
P9054,800.0,Budget,Low,68,Leisure
P9055,1540.0,Standard,Low,23,Family
P9056,4100.0,Luxury,Medium,19,Business
P9057,2500.0,Standard,Medium,43,Family
P9058,2500.0,Standard,Medium,28,Family
P9059,1440.0,Budget,Low,25,Leisure
P9060,5100.0,Luxury,Medium,47,Business
P9061,2300.0,Standard,Low,54,Business
P9062,1300.0,Budget,Low,50,Family
P9063,3500.0,Luxury,Medium,73,Business
P9064,4100.0,Luxury,Medium,50,Business
P9065,,Luxury,Medium,20,Emergency
P9066,2000.0,Standard,Medium,19,Leisure
P9067,,Luxury,Medium,54,Emergency
P9068,2540.0,Standard,Low,24,Business
P9069,,Luxury,Low,45,Emergency
P9070,2300.0,Standard,Low,41,Business
P9071,,Luxury,Low,75,Emergency
P9072,1300.0,Budget,Low,31,Family
P9073,,Luxury,Medium,29,Emergency
P9074,4100.0,Luxury,Medium,29,Family
P9075,7000.0,Luxury,High,79,Family
P9076,6500.0,Luxury,High,41,Leisure
P9077,2500.0,Standard,Medium,69,Family
P9078,,Luxury,Low,56,Emergency
P9079,2000.0,Standard,Medium,33,Leisure
P9080,,Luxury,Low,71,Emergency
P9081,3500.0,Luxury,Medium,77,Business
P9082,800.0,Budget,Low,22,Leisure
P9083,,Luxury,High,59,Emergency
P9084,,Luxury,Medium,49,Emergency
P9085,2500.0,Standard,Medium,74,Family
P9086,5000.0,Luxury,Medium,59,Leisure
P9087,800.0,Budget,Low,21,Leisure
P9088,3500.0,Luxury,Medium,56,Business
P9089,,Luxury,Medium,47,Emergency
P9090,5000.0,Luxury,High,71,Leisure
P9091,,Luxury,Low,59,Emergency
P9092,2000.0,Standard,Medium,65,Leisure
P9093,5100.0,Luxury,Medium,35,Business
P9094,,Luxury,Low,62,Emergency
P9095,,Luxury,Low,73,Emergency
P9096,2600.0,Standard,Medium,55,Leisure
P9097,,Luxury,Low,63,Emergency
P9098,,Luxury,Medium,73,Emergency
P9099,,Luxury,Low,69,Emergency
P9100,,Luxury,Medium,32,Emergency
P9101,3500.0,Luxury,Medium,53,Business
P9102,2000.0,Standard,Medium,37,Leisure
P9103,2500.0,Standard,Medium,25,Family
P9104,1540.0,Standard,Low,56,Family
P9105,2000.0,Standard,Medium,49,Leisure
P9106,1540.0,Standard,Low,30,Family
P9107,2500.0,Standard,Medium,31,Family
P9108,,Luxury,Medium,61,Emergency
P9109,,Luxury,Low,79,Emergency
P9110,2500.0,Standard,Medium,51,Family
P9111,6500.0,Luxury,High,59,Business
P9112,800.0,Budget,Low,65,Leisure
P9113,800.0,Budget,Low,26,Leisure
P9114,,Luxury,Low,46,Emergency
P9115,,Luxury,Low,20,Emergency
P9116,5500.0,Luxury,High,72,Family
P9117,4100.0,Luxury,Medium,30,Business
P9118,1300.0,Budget,Low,54,Family
P9119,2500.0,Standard,Medium,37,Family
P9120,6500.0,Luxury,High,62,Business
P9121,9500.0,Luxury,High,53,Family
P9122,2300.0,Standard,Low,70,Business
P9123,2600.0,Standard,Medium,41,Leisure
P9124,,Luxury,High,64,Emergency
P9125,6500.0,Luxury,Medium,48,Business
P9126,4100.0,Luxury,Medium,37,Family
P9127,3100.0,Standard,Medium,58,Family
P9128,,Luxury,Medium,33,Emergency
P9129,4100.0,Luxury,Medium,73,Family
P9130,1040.0,Budget,Low,24,Leisure
P9131,3600.0,Luxury,Medium,56,Leisure
P9132,5000.0,Luxury,High,76,Leisure
P9133,2000.0,Standard,Medium,31,Leisure
P9134,2600.0,Standard,Medium,68,Leisure
P9135,4100.0,Luxury,Medium,52,Business
P9136,5500.0,Luxury,Medium,45,Family
P9137,,Luxury,Medium,41,Emergency
P9138,3100.0,Standard,Medium,79,Family
P9139,2500.0,Standard,Medium,63,Family
P9140,,Luxury,Medium,76,Emergency
P9141,,Luxury,Medium,28,Emergency
P9142,1300.0,Budget,Low,19,Family
P9143,3500.0,Luxury,Medium,21,Business
P9144,,Luxury,Medium,27,Emergency
P9145,2300.0,Standard,Low,47,Business
P9146,5000.0,Luxury,High,60,Leisure
P9147,5000.0,Luxury,High,65,Leisure
P9148,,Luxury,Medium,22,Emergency
P9149,3500.0,Luxury,Medium,55,Business
P9150,,Luxury,Low,28,Emergency
P9151,2000.0,Standard,Medium,36,Leisure
P9152,2500.0,Standard,Medium,57,Family
P9153,800.0,Budget,Low,64,Leisure
P9154,5000.0,Luxury,High,69,Leisure
P9155,,Luxury,Medium,54,Emergency
P9156,5000.0,Luxury,High,18,Leisure
P9157,2000.0,Standard,Medium,51,Leisure
P9158,,Luxury,Low,56,Emergency
P9159,,Luxury,Low,35,Emergency
P9160,,Luxury,Low,22,Emergency
P9161,2500.0,Standard,Medium,61,Family
P9162,,Luxury,High,49,Emergency
P9163,,Luxury,Low,60,Emergency
P9164,,Luxury,Low,72,Emergency
P9165,5000.0,Luxury,High,67,Leisure
P9166,6500.0,Luxury,High,47,Business
P9167,5500.0,Luxury,Medium,73,Family
P9168,,Luxury,Medium,21,Emergency
P9169,3500.0,Luxury,Medium,71,Business
P9170,2000.0,Standard,Medium,75,Leisure
P9171,2000.0,Standard,Medium,31,Leisure
P9172,2500.0,Standard,Medium,24,Family
P9173,2940.0,Standard,Low,25,Business
P9174,3500.0,Luxury,Medium,40,Business
P9175,3500.0,Luxury,Medium,42,Business
P9176,2500.0,Standard,Medium,25,Family
P9177,1540.0,Standard,Low,27,Family
P9178,2500.0,Standard,Medium,25,Family
P9179,2000.0,Standard,Medium,77,Leisure
P9180,,Luxury,High,73,Emergency
P9181,800.0,Budget,Low,59,Leisure
P9182,,Luxury,High,20,Emergency
P9183,3600.0,Luxury,Medium,55,Leisure
P9184,2500.0,Standard,Medium,63,Family
P9185,,Luxury,Medium,68,Emergency
P9186,3500.0,Luxury,Low,21,Business
P9187,2300.0,Standard,Low,69,Business
P9188,2000.0,Standard,Medium,73,Leisure
P9189,2300.0,Standard,Low,22,Business
P9190,1440.0,Budget,Low,63,Leisure
P9191,800.0,Budget,Low,79,Leisure
P9192,2300.0,Standard,Low,58,Business
P9193,3500.0,Luxury,Medium,60,Business
P9194,1300.0,Budget,Low,68,Family
P9195,2600.0,Standard,Medium,55,Leisure
P9196,5500.0,Luxury,High,36,Family
P9197,9500.0,Luxury,High,59,Family
P9198,2500.0,Standard,Medium,32,Family
P9199,3500.0,Luxury,Medium,70,Business
P9200,2000.0,Standard,Medium,56,Leisure
P9201,1540.0,Standard,Low,39,Family
P9202,800.0,Budget,Low,49,Leisure
P9203,,Luxury,High,53,Emergency
P9204,,Luxury,Low,78,Emergency
P9205,2300.0,Standard,Low,24,Business
P9206,2000.0,Standard,Medium,64,Leisure
P9207,,Luxury,Low,60,Emergency
P9208,5500.0,Luxury,High,60,Family
P9209,2500.0,Standard,Medium,27,Family
P9210,,Luxury,Low,70,Emergency
P9211,2000.0,Standard,Medium,79,Leisure
P9212,3500.0,Luxury,Medium,67,Business
P9213,,Luxury,Medium,40,Emergency
P9214,9500.0,Luxury,High,55,Family
P9215,2300.0,Standard,Low,18,Business
P9216,,Luxury,Medium,35,Emergency
P9217,1540.0,Standard,Low,70,Family
P9218,,Luxury,Low,79,Emergency
P9219,,Luxury,Low,31,Emergency
P9220,2000.0,Standard,Medium,75,Leisure
P9221,5000.0,Luxury,High,31,Leisure
P9222,4100.0,Luxury,Medium,75,Family
P9223,2600.0,Standard,Medium,77,Leisure
P9224,2500.0,Standard,Medium,27,Family
P9225,2000.0,Standard,Medium,45,Leisure
P9226,6500.0,Luxury,High,22,Leisure
P9227,3500.0,Luxury,Medium,68,Business
P9228,,Luxury,Medium,55,Emergency
P9229,2500.0,Standard,Medium,65,Family
P9230,,Luxury,Medium,78,Emergency
P9231,,Luxury,Low,53,Emergency
P9232,3500.0,Luxury,Medium,75,Business
P9233,5500.0,Luxury,Medium,68,Family
P9234,3500.0,Luxury,Medium,65,Business
P9235,3500.0,Luxury,Medium,77,Business
P9236,4100.0,Luxury,Medium,49,Family
P9237,,Luxury,Low,24,Emergency
P9238,3100.0,Standard,Medium,67,Family
P9239,,Luxury,Medium,43,Emergency
P9240,6500.0,Luxury,High,42,Business
P9241,,Luxury,Low,79,Emergency
P9242,,Luxury,Low,61,Emergency
P9243,2300.0,Standard,Low,46,Business
P9244,2000.0,Standard,Medium,23,Leisure
P9245,2300.0,Standard,Low,46,Business
P9246,2000.0,Standard,Medium,33,Leisure
P9247,3500.0,Luxury,Medium,50,Business
P9248,,Luxury,Medium,34,Emergency
P9249,2500.0,Standard,Medium,44,Family
P9250,3500.0,Luxury,Medium,67,Business
P9251,5000.0,Luxury,High,44,Leisure
P9252,2500.0,Standard,Medium,25,Family
P9253,1300.0,Budget,Low,36,Family
P9254,5500.0,Luxury,High,20,Family
P9255,,Luxury,Medium,65,Emergency
P9256,6500.0,Luxury,High,44,Business
P9257,5000.0,Luxury,Medium,20,Leisure
P9258,5000.0,Luxury,High,42,Leisure
P9259,,Luxury,Low,49,Emergency
P9260,,Luxury,Low,44,Emergency
P9261,2500.0,Standard,Medium,31,Family
P9262,2000.0,Standard,Medium,26,Leisure
P9263,5000.0,Luxury,High,47,Leisure
P9264,5500.0,Luxury,High,30,Family
P9265,800.0,Budget,Low,68,Leisure
P9266,4100.0,Luxury,Medium,37,Family
P9267,9500.0,Luxury,High,78,Family
P9268,,Luxury,Low,34,Emergency
P9269,1440.0,Budget,Low,48,Leisure
P9270,,Luxury,Low,42,Emergency
P9271,2000.0,Standard,Medium,53,Leisure
P9272,3500.0,Luxury,Medium,46,Business
P9273,6500.0,Luxury,High,53,Leisure
P9274,2000.0,Standard,Medium,27,Leisure
P9275,6500.0,Luxury,High,28,Business
P9276,6500.0,Luxury,High,37,Business
P9277,4100.0,Luxury,Medium,66,Family
P9278,4100.0,Luxury,Medium,21,Business
P9279,3500.0,Luxury,Medium,58,Business
P9280,,Luxury,Low,21,Emergency
P9281,2500.0,Standard,Medium,73,Family
P9282,2500.0,Standard,Medium,34,Family
P9283,5000.0,Luxury,Medium,68,Leisure
P9284,1300.0,Budget,Low,30,Family
P9285,3500.0,Luxury,Medium,27,Business
P9286,,Luxury,Low,65,Emergency
P9287,2600.0,Standard,Medium,43,Leisure
P9288,2500.0,Standard,Medium,57,Family
P9289,4100.0,Luxury,Medium,69,Family
P9290,5500.0,Luxury,Medium,52,Family
P9291,1300.0,Budget,Low,56,Family
P9292,9500.0,Luxury,High,25,Family
P9293,,Luxury,High,79,Emergency
P9294,2000.0,Standard,Medium,50,Leisure
P9295,5500.0,Luxury,High,52,Family
P9296,,Luxury,High,68,Emergency
P9297,1300.0,Budget,Low,46,Family
P9298,,Luxury,Low,33,Emergency
P9299,,Luxury,Medium,42,Emergency
P9300,2000.0,Standard,Medium,78,Leisure
P9301,5100.0,Luxury,Medium,65,Business
P9302,3500.0,Luxury,Low,45,Business
P9303,,Luxury,Medium,77,Emergency
P9304,,Luxury,High,74,Emergency
P9305,3600.0,Luxury,Medium,23,Leisure
P9306,4100.0,Luxury,Medium,56,Business
P9307,800.0,Budget,Low,37,Leisure
P9308,6500.0,Luxury,High,48,Leisure
P9309,2000.0,Standard,Medium,63,Leisure
P9310,,Luxury,Medium,58,Emergency
P9311,5500.0,Luxury,Medium,69,Family
P9312,6500.0,Luxury,High,51,Business
P9313,5500.0,Luxury,High,32,Family
P9314,12500.0,Luxury,High,66,Leisure
P9315,,Luxury,Medium,39,Emergency
P9316,6500.0,Luxury,High,52,Business
P9317,,Luxury,High,33,Emergency
P9318,6500.0,Luxury,Medium,20,Business
P9319,6500.0,Luxury,Medium,64,Business
P9320,3100.0,Standard,Medium,76,Family
P9321,3600.0,Luxury,Medium,58,Leisure
P9322,,Luxury,High,26,Emergency
P9323,,Luxury,Medium,66,Emergency
P9324,800.0,Budget,Low,77,Leisure
P9325,12500.0,Luxury,High,57,Leisure
P9326,5000.0,Luxury,High,32,Leisure
P9327,7000.0,Luxury,High,22,Family
P9328,1540.0,Standard,Low,21,Family
P9329,2000.0,Standard,Medium,66,Leisure
P9330,2000.0,Standard,Medium,26,Leisure
P9331,,Luxury,High,35,Emergency
P9332,,Luxury,Medium,61,Emergency
P9333,,Luxury,High,69,Emergency
P9334,3500.0,Luxury,Medium,28,Business
P9335,800.0,Budget,Low,25,Leisure
P9336,2000.0,Standard,Medium,56,Leisure
P9337,,Luxury,Medium,31,Emergency
P9338,3100.0,Standard,Medium,55,Family
P9339,3500.0,Luxury,Medium,54,Business
P9340,,Luxury,Medium,76,Emergency
P9341,2000.0,Standard,Medium,74,Leisure
P9342,3500.0,Luxury,Medium,19,Business
P9343,2000.0,Standard,Medium,55,Leisure
P9344,3500.0,Luxury,Medium,59,Business
P9345,4100.0,Luxury,Medium,56,Family
P9346,,Luxury,High,47,Emergency
P9347,,Luxury,Low,40,Emergency
P9348,2540.0,Standard,Low,73,Business
P9349,2500.0,Standard,Medium,58,Family
P9350,,Luxury,Low,29,Emergency
P9351,,Luxury,High,41,Emergency
P9352,5000.0,Luxury,High,26,Leisure
P9353,2000.0,Standard,Medium,66,Leisure
P9354,,Luxury,Medium,19,Emergency
P9355,2000.0,Standard,Medium,50,Leisure
P9356,2000.0,Standard,Medium,67,Leisure
P9357,,Luxury,Medium,52,Emergency
P9358,2500.0,Standard,Medium,43,Family
P9359,9000.0,Luxury,High,32,Leisure
P9360,6500.0,Luxury,High,37,Business
P9361,6500.0,Luxury,High,23,Leisure
P9362,6500.0,Luxury,Medium,20,Business
P9363,8000.0,Luxury,High,69,Business
P9364,4100.0,Luxury,Medium,24,Business
P9365,3100.0,Standard,Medium,63,Family
P9366,2300.0,Standard,Low,78,Business
P9367,2000.0,Standard,Medium,75,Leisure
P9368,3600.0,Luxury,Medium,30,Leisure
P9369,2600.0,Standard,Medium,46,Leisure
P9370,800.0,Budget,Low,76,Leisure
P9371,1540.0,Standard,Low,55,Family
P9372,2500.0,Standard,Medium,51,Family
P9373,,Luxury,Low,25,Emergency
P9374,,Luxury,Medium,47,Emergency
P9375,1540.0,Standard,Low,58,Family
P9376,1540.0,Standard,Low,59,Family
P9377,3600.0,Luxury,Medium,67,Leisure
P9378,,Luxury,Medium,59,Emergency
P9379,8000.0,Luxury,High,19,Business
P9380,,Luxury,Low,27,Emergency
P9381,,Luxury,Low,68,Emergency
P9382,5000.0,Luxury,High,43,Leisure
P9383,2000.0,Standard,Medium,64,Leisure
P9384,4100.0,Luxury,Medium,32,Family
P9385,2500.0,Standard,Low,54,Family
P9386,,Luxury,Medium,63,Emergency
P9387,,Luxury,High,64,Emergency
P9388,,Luxury,High,46,Emergency
P9389,2500.0,Standard,Medium,76,Family
P9390,1300.0,Budget,Low,73,Family
P9391,2500.0,Standard,Medium,33,Family
P9392,1300.0,Budget,Low,39,Family
P9393,5500.0,Luxury,Medium,22,Family
P9394,10500.0,Luxury,High,78,Business
P9395,,Luxury,Medium,70,Emergency
P9396,2000.0,Standard,Medium,66,Leisure
P9397,1040.0,Budget,Low,77,Leisure
P9398,5000.0,Luxury,High,23,Leisure
P9399,,Luxury,Low,74,Emergency
P9400,3500.0,Luxury,Medium,25,Business
P9401,,Luxury,High,18,Emergency
P9402,2000.0,Standard,Medium,52,Leisure
P9403,5000.0,Luxury,High,77,Leisure
P9404,4100.0,Luxury,Medium,40,Family
P9405,6500.0,Luxury,High,32,Business
P9406,1440.0,Budget,Low,40,Leisure
P9407,,Luxury,Medium,79,Emergency
P9408,,Luxury,Medium,79,Emergency
P9409,,Luxury,High,39,Emergency
P9410,3600.0,Luxury,Medium,32,Leisure
P9411,,Luxury,High,31,Emergency
P9412,5000.0,Luxury,Medium,44,Leisure
P9413,1300.0,Budget,Low,71,Family
P9414,4100.0,Luxury,Medium,27,Business
P9415,9500.0,Luxury,High,37,Family
P9416,2540.0,Standard,Low,56,Business
P9417,5000.0,Luxury,High,30,Leisure
P9418,2540.0,Standard,Low,26,Business
P9419,4100.0,Luxury,Medium,20,Business
P9420,800.0,Budget,Low,62,Leisure
P9421,3500.0,Luxury,Medium,65,Business
P9422,1300.0,Budget,Low,39,Family
P9423,1040.0,Budget,Low,67,Leisure
P9424,2500.0,Standard,Medium,60,Family
P9425,800.0,Budget,Low,43,Leisure
P9426,,Luxury,Low,66,Emergency
P9427,6500.0,Luxury,High,22,Business
P9428,,Luxury,High,47,Emergency
P9429,3500.0,Luxury,Medium,76,Business
P9430,1540.0,Standard,Low,20,Family
P9431,2500.0,Standard,Medium,35,Family
P9432,4100.0,Luxury,Medium,34,Business
P9433,4100.0,Luxury,Medium,53,Business
P9434,2000.0,Standard,Medium,18,Leisure
P9435,,Luxury,Medium,20,Emergency
P9436,1540.0,Standard,Low,59,Family
P9437,5100.0,Luxury,Medium,65,Business
P9438,2940.0,Standard,Low,59,Business
P9439,1040.0,Budget,Low,78,Leisure
P9440,2600.0,Standard,Medium,28,Leisure
P9441,10500.0,Luxury,High,36,Business
P9442,3500.0,Luxury,Medium,38,Business
P9443,2500.0,Standard,Medium,45,Family
P9444,,Luxury,Medium,51,Emergency
P9445,,Luxury,Medium,39,Emergency
P9446,,Luxury,Low,60,Emergency
P9447,2300.0,Standard,Low,39,Business
P9448,2500.0,Standard,Medium,21,Family
P9449,5000.0,Luxury,High,19,Leisure
P9450,4100.0,Luxury,Medium,41,Business
P9451,1300.0,Budget,Low,61,Family
P9452,3600.0,Luxury,Medium,78,Leisure
P9453,,Luxury,High,33,Emergency
P9454,1940.0,Standard,Low,35,Family
P9455,,Luxury,Medium,52,Emergency
P9456,1300.0,Budget,Low,18,Family
P9457,1300.0,Budget,Low,48,Family
P9458,,Luxury,Medium,74,Emergency
P9459,,Luxury,High,19,Emergency
P9460,1300.0,Budget,Low,51,Family
P9461,1300.0,Budget,Low,26,Family
P9462,,Luxury,Medium,42,Emergency
P9463,5000.0,Luxury,High,63,Leisure
P9464,2300.0,Standard,Low,75,Business
P9465,2300.0,Standard,Low,50,Business
P9466,,Luxury,Medium,28,Emergency
P9467,,Luxury,Medium,61,Emergency
P9468,2540.0,Standard,Low,61,Business
P9469,6500.0,Luxury,High,35,Business
P9470,2500.0,Standard,Medium,69,Family
P9471,800.0,Budget,Low,57,Leisure
P9472,3600.0,Luxury,Medium,38,Leisure
P9473,1300.0,Budget,Low,44,Family
P9474,,Luxury,High,48,Emergency
P9475,7000.0,Luxury,High,42,Family
P9476,2500.0,Standard,Medium,30,Family
P9477,2540.0,Standard,Low,75,Business
P9478,,Luxury,High,51,Emergency
P9479,,Luxury,Medium,32,Emergency
P9480,5100.0,Luxury,Medium,37,Business
P9481,2300.0,Standard,Low,28,Business
P9482,6500.0,Luxury,High,57,Business
P9483,2000.0,Standard,Medium,79,Leisure
P9484,5000.0,Luxury,High,68,Leisure
P9485,,Luxury,Low,52,Emergency
P9486,,Luxury,Medium,43,Emergency
P9487,2500.0,Standard,Low,22,Family
P9488,6500.0,Luxury,Medium,56,Business
P9489,7000.0,Luxury,High,78,Family
P9490,,Luxury,Medium,51,Emergency
P9491,5100.0,Luxury,Medium,25,Business
P9492,5100.0,Luxury,Medium,27,Business
P9493,3100.0,Standard,Medium,27,Family
P9494,1300.0,Budget,Low,63,Family
P9495,9000.0,Luxury,High,45,Leisure
P9496,,Luxury,High,64,Emergency
P9497,,Luxury,Medium,24,Emergency
P9498,4100.0,Luxury,Medium,59,Family
P9499,5000.0,Luxury,Medium,21,Leisure
P9500,4100.0,Luxury,Medium,73,Business
P9501,800.0,Budget,Low,21,Leisure
P9502,800.0,Budget,Low,37,Leisure
P9503,,Luxury,High,40,Emergency
P9504,4100.0,Luxury,Medium,29,Family
P9505,,Luxury,High,50,Emergency
P9506,,Luxury,Medium,74,Emergency
P9507,1300.0,Budget,Low,22,Family
P9508,2600.0,Standard,Medium,64,Leisure
P9509,5000.0,Luxury,High,47,Leisure
P9510,,Luxury,Medium,73,Emergency
P9511,2300.0,Standard,Low,60,Business
P9512,2000.0,Standard,Medium,26,Leisure
P9513,5100.0,Luxury,Medium,60,Business
P9514,5000.0,Luxury,High,65,Leisure
P9515,,Luxury,Medium,74,Emergency
P9516,3100.0,Standard,Medium,71,Family
P9517,1540.0,Standard,Low,73,Family
P9518,2000.0,Standard,Medium,39,Leisure
P9519,800.0,Budget,Low,36,Leisure
P9520,,Luxury,Medium,22,Emergency
P9521,5500.0,Luxury,High,45,Family
P9522,800.0,Budget,Low,57,Leisure
P9523,,Luxury,High,56,Emergency
P9524,2000.0,Standard,Medium,45,Leisure
P9525,3500.0,Luxury,Medium,62,Business
P9526,12500.0,Luxury,High,78,Leisure
P9527,2500.0,Standard,Medium,45,Family
P9528,1300.0,Budget,Low,54,Family
P9529,,Luxury,Low,24,Emergency
P9530,,Luxury,Medium,69,Emergency
P9531,6500.0,Luxury,High,33,Business
P9532,4100.0,Luxury,Medium,18,Business
P9533,2500.0,Standard,Medium,70,Family
P9534,,Luxury,Low,68,Emergency
P9535,5500.0,Luxury,Medium,25,Family
P9536,800.0,Budget,Low,53,Leisure
